time,frequency
1451016056.21,16.9886377298
1451016059.64,21.0750421824
1451016073.28,21.1507163389
1451016068.8,21.6198961094
1451016076.36,20.3485702797
1451016079.72,21.3171994833
1451016088.95,18.3053680534
1451016092.94,18.3961770412
1451016096.72,17.049177055
1451016105.95,21.6198961094
1451016110.29,21.2869298207
1451016113.85,19.4102107387
1451016128.12,18.3205028847
1451016124.84,16.6859411036
1451016131.83,17.2761995246
1451016141.05,21.5756987848
1451016145.23,22.3409379034
1451016148.48,22.6688975256
1451016164.38,19.5259511459
1451016181.31,20.9607744931
1451016177.91,21.5893637691
1451016184.82,21.5483688163
1451016161.13,19.6489360042
1451016200.57,19.4166312718
1451016197.52,19.5122861616
1451016217.91,20.8651196033
1451016214.61,21.480043895
1451016221.22,21.4527139265
1451016236.31,19.3737128863
1451016253.0,22.2598953601
1451016250.83,21.2842843831
1451016256.6,20.7287281323
1451016233.71,18.3439012994
1451016239.68,18.4387523667
1451016269.3,17.9102964208
1451016275.02,17.151487883
1451016289.45,22.7070503913
1451016286.13,22.3682965798
1451016292.43,20.66097737
1451016304.74,17.8018952011
1451016310.13,17.2463389503
1451016374.18,16.6984721239
1451016376.95,17.4210856781
1451016379.88,17.1226148622
1451016394.22,21.4111692165
1451016391.37,21.5682591195
1451016389.07,21.5054231583
1451016397.31,21.4268782068
1451016413.54,18.0965722613
1451016411.01,16.4942552499
1451016417.11,17.3111227459
1451016408.4,20.2487039336
1451016425.42,21.5211321486
1451016430.1,21.7096400323
1451016433.82,22.7935603636
1451016451.09,16.5570912111
1451016446.25,18.2222441838
1451016453.22,17.5781755812
1451016462.41,21.3483332552
1451016466.93,21.3640422455
1451016473.5,21.7253490226
1451016496.78,16.5728002014
1451016500.82,16.9812339494
1451016907.81,16.7961349078
1451016912.62,19.6903600243
1451016923.18,20.3794612425
1451016927.59,19.7209867451
1451016930.72,21.4054563896
1451016944.81,16.6736280246
1451016947.32,18.9093786437
1451016950.51,17.4239826844
1451016959.96,21.1757559835
1451016964.43,22.1864377702
1451016967.89,21.4360831104
1451016983.82,18.6031114356
1451016987.06,17.1330288367
1451016980.52,18.2662175067
1451016996.4,20.1650741968
1451017000.48,21.8189171205
1451017003.94,21.5585899936
1451017021.57,19.2477096725
1451017018.88,17.6356840023
1451017024.43,17.6497016168
1451017034.2,21.1821404769
1451017038.67,21.6727569852
1451017041.94,20.2009074602
1451017057.35,19.528061963
1451017054.33,18.4206704156
1451017060.74,18.350582343
1451017074.66,21.6026689126
1451017069.98,22.4997962421
1451017077.77,20.2289426892
1451017090.93,16.6965038291
1451017093.3,19.7803790244
1451017096.36,18.4487056447
1451017110.56,21.3958443111
1451017106.45,21.4844733293
1451017113.85,20.6129546501
1451017127.88,16.7723638607
1451017146.24,22.592336057
1451017141.78,21.4844733293
1451017149.53,21.8980754143
1451017166.41,19.0767183343
1451017169.57,19.1801188556
1451017179.31,20.0959520439
1451017183.3,22.0310189416
1451017186.85,21.1595002625
1451017220.18,21.6571978306
1451017215.83,21.4435078467
1451017223.59,21.1147540255
1451017238.01,16.4957628369
1451017240.48,19.7011125941
1451017257.32,21.4599455378
1451017253.69,20.1449302528
1451017261.01,21.2791309361
1451017263.87,21.7229485948
1451017276.52,19.6024864477
1451017274.05,16.5779512922
1451017294.46,21.4599455378
1451017290.34,21.4763832289
1451017297.16,24.0077876525
1451017313.45,19.1257934069
1451017310.69,16.528638219
1451017316.2,16.775203585
1451017333.38,21.5024302707
1451017330.75,19.6089648097
1451017327.74,21.5184765882
1451017349.34,19.1275752857
1451017347.14,16.6403960785
1451017369.54,21.5024302707
1451017364.81,21.5666155406
1451017367.07,19.2078068731
1451017388.77,19.1275752857
1451017385.82,19.0633900159
1451017403.38,21.3098744611
1451017406.18,21.7752176676
1451017400.37,21.5024302707
1451017425.62,17.9722404282
1451017422.51,20.1064006512
1451017442.71,21.3335807878
1451017439.26,22.1744620132
1451017435.38,21.7143571917
1451017461.94,18.0176529367
1451017458.6,19.080653731
1451017475.73,21.6826258247
1451017478.96,21.1114612188
1451017471.36,21.3018494208
1451017497.49,19.239310566
1451017494.36,21.4446405722
1451017511.71,21.6984915082
1451017514.83,21.5398346732
1451017508.04,20.1436545254
1451017535.25,19.1282507815
1451017532.72,17.2402344453
1451017552.29,23.9671732338
1451017549.37,21.089674128
1451017570.83,18.7716887373
1451017566.27,16.5975783018
1451017585.14,20.7859381113
1451017588.34,23.871256597
1451017581.23,22.9920207591
1451017615.4,19.075424754
1451017610.22,16.6934949386
1451017628.78,20.9117854203
1451017631.91,21.26414208
1451017646.4,16.5393595977
1451017648.02,19.2621156044
1451017651.32,20.1109748301
1451017665.93,20.9117854203
1451017668.86,22.3532444827
1451017758.44,21.0864622303
1451017768.97,21.5369633458
1451017773.05,21.3350145699
1451017776.07,21.7389121217
1451017753.2,18.0727651128
1451017789.68,18.430059101
1451017792.08,18.9116292589
1451017812.12,21.4327785367
1451017808.69,21.168370358
1451017815.18,21.7905072492
1451017830.5,16.7511984301
1451017849.12,22.5681783633
1451017843.34,22.1482359617
1451017852.74,21.5260990704
1451017868.13,18.6487159484
1451017864.76,18.570948837
1451017825.41,18.6020556816
1451017884.72,22.4126441405
1451017881.73,24.93229855
1451017888.21,19.8618828863
1451017899.53,16.6423244741
1451017903.92,20.2818252879
1451017914.79,21.5105456481
1451017918.03,21.3861182699
1451017920.63,20.9972827129
1451017924.57,20.8417484901
1451017936.97,16.7110932392
1451017955.94,22.5559962627
1451017959.18,21.4971370193
1451017951.93,22.3159881675
1451017962.41,23.1771936855
1451017974.03,16.7958019787
1451017976.55,18.8852842189
1451017989.61,21.6242001285
1451017993.46,22.3159881675
1451017996.49,22.4995237697
1451018010.53,16.58403013
1451018013.05,18.9982292049
1451018015.31,21.3700739101
1451017979.33,17.275818169
1451018026.41,20.3676871597
1451018029.39,21.1865383079
1451018032.68,21.1300658149
1451018035.87,20.960648336
1451018049.36,20.0497896265
1451018044.03,18.1685040355
1451018046.75,21.2064318788
1451018059.55,21.0392064929
1451018062.98,23.2131365092
1451018066.08,21.3597218158
1451018073.76,18.0848913425
1451018078.55,18.126697689
1451018084.37,18.4750839096
1451018081.38,18.0709558937
1451018098.31,21.9310752175
1451018095.42,20.3842403982
1451018101.74,19.5759843665
1451018113.83,18.0848913425
1451018116.44,20.8023038629
1451018119.22,18.3775357678
1451018129.56,21.3179154693
1451018133.43,21.0252710441
1451018137.07,22.2376550916
1451018155.38,18.0993650285
1451018152.12,20.8999205076
1451018150.1,17.9579228326
1451018169.59,20.8999205076
1451018172.81,21.2959586561
1451018176.13,21.437400852
1451018188.16,18.3398167615
1451018191.26,18.1559419069
1451018184.95,18.184230346
1451018205.09,20.574603457
1451018208.03,21.578843048
1451018201.55,21.4656892912
1451018241.84,21.4232566325
1451018244.95,20.6028918962
1451018222.57,16.557645093
1451018224.91,18.4671147379
1451018227.31,21.1545164602
1451018263.64,19.0136472524
1451018259.35,16.4880950686
1451018278.32,21.341415229
1451018281.39,19.804784081
1451018274.64,21.478342757
1451018284.46,21.341415229
1451018294.67,16.5945942571
1451018297.52,19.2418597991
1451018300.47,19.1657889502
1451018311.51,21.5391994362
1451018314.81,21.2197018708
1451018317.85,21.0219176636
1451018332.74,19.1648837332
1451018335.77,18.9694742935
1451018346.83,20.2471513991
1451018349.97,21.750300935
1451018352.97,19.826269529
1451018366.9,18.232931021
1451018369.22,19.1799152286
1451018385.77,21.4346395324
1451018388.91,20.7582222413
1451018382.8,20.3373403712
1451869204.74,21.6495181406
1451869208.32,21.5080498866
1451869212.14,20.1337868481
1451869225.87,18.1532312925
1451869229.65,17.3246315193
1451869232.88,17.4863095238
1451869243.53,21.8920351474
1451869246.96,22.235600907
1451869264.17,18.0117630385
1451869267.85,16.4354024943
1451869280.5,21.8314058957
1451869284.13,22.4579081633
1451869288.1,21.3463718821
1451869250.54,22.1749716553
1451869271.23,16.6172902494
1451869300.05,18.1697278912
1451869303.6,16.424829932
1451869307.08,16.7544217687
1451869310.88,16.7156462585
1451869317.98,21.7952380952
1451869321.34,22.0666666667
1451869324.89,22.7840136054
1451869338.01,18.0534013605
1451869328.62,22.512585034
1451869341.56,16.7156462585
1451869344.99,16.7544217687
1451869348.48,16.6574829932
1451869355.58,21.5819727891
1451869359.31,21.2717687075
1451869362.74,21.7370748299
1451869366.23,21.6595238095
1451869375.25,17.0258503401
1451869378.26,17.1615646259
1451869381.75,16.7738095238
1451869385.6,17.0452380952
1451869392.58,21.7952380952
1451869396.19,21.2523809524
1451869399.8,19.5462585034
1451869403.65,20.0891156463
1451869413.04,16.9751984127
1451869415.96,16.7490079365
1451869419.65,16.7490079365
1451869430.48,21.744047619
1451869434.05,20.6696428571
1451869437.68,21.2728174603
1451869450.48,16.9563492063
1451869453.51,16.5982142857
1451869456.85,17.1259920635
1451869466.91,21.8759920635
1451869470.36,20.933531746
1451869473.87,21.630952381
1451869486.19,16.9563492063
1451869489.52,16.5416666667
1451869493.1,16.7678571429
1451869503.63,21.9325396825
1451869507.44,19.746031746
1451869510.83,22.7430555556
1451869514.4,22.0833333333
1451869524.71,16.8482993197
1451869527.66,17.0959183673
1451869531.25,16.6006802721
1451869541.84,21.7476190476
1451869545.67,19.6782312925
1451869549.09,20.1734693878
1451869552.5,20.456462585
1451869561.8,16.9897959184
1451869564.75,16.9897959184
1451869568.4,16.6006802721
1451869571.93,17.8387755102
1451869579.11,21.7829931973
1451869582.88,19.837414966
1451869586.35,20.7571428571
1451869589.95,20.9163265306
1451869598.66,16.919047619
1451869601.66,16.4414965986
1451869605.37,16.4238095238
1451869615.03,21.8537414966
1451869618.74,20.3857142857
1451869622.09,23.5693877551
1451869625.74,21.7476190476
1451869629.04,22.0659863946
1451869635.54,16.8863945578
1451869638.9,16.2554421769
1451869642.36,16.3996598639
1451869653.46,21.8619047619
1451869656.87,20.1493197279
1451869660.37,21.4112244898
1451869663.93,21.0326530612
1451869673.7,16.8683673469
1451869676.91,17.7336734694
1451869680.41,16.4176870748
1451869691.22,21.7897959184
1451869694.77,20.3295918367
1451869698.03,22.7632653061
1451869713.23,16.6880952381
1451869716.34,18.8693877551
1451869720.15,16.6520408163
1451869645.71,17.1568027211
1451869730.06,21.8968820862
1451869733.59,20.7335034014
1451869736.89,22.7225056689
1451869751.45,16.8117913832
1451869754.59,19.4387755102
1451869758.12,16.5115646259
1451869768.24,21.8218253968
1451869771.91,20.151814059
1451869775.21,21.5403628118
1451869796.79,16.8680839002
1451869813.29,21.9515122108
1451869816.74,20.3195845797
1451869820.07,20.7582748031
1451869823.92,20.3195845797
1451869834.59,16.8100627924
1451869837.33,19.407108915
1451869840.82,18.6525617307
1451869851.33,21.9164169929
1451869854.83,20.0914656635
1451869858.55,19.9335371831
1451869870.26,16.8100627924
1451869873.16,19.2491804346
1451869876.96,16.7223247477
1451869887.8,21.9111502141
1451869891.22,20.7826617362
1451869894.88,20.7484651156
1451869907.91,16.815853753
1451869910.73,18.8163560548
1451869914.44,16.7303622016
1451869924.71,21.8940519039
1451869927.94,20.5603837026
1451869931.72,21.0391363902
1451869944.9,16.6790672708
1451869947.89,18.0298337823
1451869951.43,16.3200027551
1451869935.18,23.0738353127
1451869898.19,23.0567370024
1451870023.92,20.5932885895
1451869985.59,22.0651910131
1451870090.98,16.6722934694
1451870094.11,18.2786859598
1451870097.69,17.0004811825
1451870108.65,22.1478463666
1451870112.03,20.403269576
1451870115.5,21.6814743533
1451870129.74,16.724112582
1451870132.53,17.7604948338
1451870135.96,17.1041194077
1451870147.56,22.096027254
1451870150.84,20.3859965385
1451870154.61,21.4914709404
1451870157.93,21.4914709404
1451870167.18,16.5686552442
1451870170.61,17.276849783
1451870174.43,17.0350272575
1451870184.61,22.1157558336
1451870188.1,20.3392788378
1451870191.6,23.5046378484
1451870204.94,16.7378754737
1451870207.6,17.4646160629
1451870211.58,16.3502804928
1451870222.06,22.1965047879
1451870225.55,20.4684771648
1451870201.83,22.1480554153
1451870229.04,23.5046378484
1451870239.28,20.1131817656
1451870232.63,20.8399223548
1451870242.58,16.6571265194
1451870245.34,18.078308116
1451870249.03,16.6732763102
1451870252.76,16.7540252646
1451870259.17,22.1157558336
1451870262.37,21.7120110618
1451870266.1,21.2275173357
1451870280.14,16.6066989846
1451870283.36,18.3090417007
1451870286.88,16.5896755574
1451870298.09,20.8795792022
1451870301.13,21.5264694343
1451870290.22,17.7813154587
1451870304.58,22.9564373159
1451870308.04,20.7263683577
1451870319.25,16.6066989846
1451870322.23,18.445229118
1451870326.34,16.7769332562
1451870336.6,20.8114854935
1451870339.81,20.7944620664
1451870343.09,22.3606173652
1451870346.97,20.334829533
1451870358.06,16.6407458389
1451870360.98,18.7005805255
1451870364.73,16.7258629747
1451870368.25,20.130548407
1451870375.34,22.2925236566
1451870378.86,20.6412512219
1451870382.2,22.3606173652
1451870386.19,20.7263683577
1451870396.8,16.5556287031
1451870404.11,29.9377345992
1451870413.69,22.3552525263
1451870416.91,21.7145819334
1451870420.47,21.7145819334
1451870435.33,16.5503886701
1451870438.23,17.7346585538
1451870441.89,16.8027740551
1451870452.54,22.2193527035
1451870455.6,21.6369248919
1451870459.26,22.3746667866
1451870474.4,16.5503886701
1451870477.3,18.9771712186
1451870480.9,17.1910592629
1451870491.67,20.743868914
1451870494.89,21.4039537672
1451870498.44,23.092994421
1451870500.96,15.9097180773
1451870512.38,16.2983309007
1451870515.11,18.8088443808
1451870518.44,20.0553231017
1451870520.67,25.3045785603
1451870524.1,20.3011076383
1451870530.31,20.7400085963
1451870533.54,20.6873404814
1451870537.01,21.2140216311
1451870540.69,22.1796037388
1451870544.51,17.1059086635
1451870550.22,16.5967835522
1451870552.76,18.5279477677
1451870556.33,17.5272535833
1451870562.74,20.0728791401
1451870567.46,19.9675429101
1451870570.73,21.5826984358
1451870574.16,23.9527636094
1451870577.98,21.1437974778
1451870585.43,16.9830163953
1451870588.22,16.5090033605
1451870591.1,17.8608183114
1451870594.67,17.3692492384
1451870602.91,20.0159866901
1451870605.9,21.0441659202
1451870609.05,21.6133365655
1451870612.64,21.9254624032
1451870624.52,17.2068541505
1451870627.54,16.5275214448
1451870629.98,17.0416110599
1451870633.48,17.1334127769
1451870659.79,16.5275214448
1451870662.9,17.6107817052
1451870666.32,17.463898958
1451870677.16,20.8296868786
1451870680.09,20.8090800279
1451870684.01,21.427285548
1451870698.46,16.6052824913
1451870701.23,18.6041470063
1451870727.36,16.3580002833
1451870730.03,18.1507962915
1451870733.72,16.934992102
1451870744.75,20.9533279826
1451870747.79,21.241823892
1451870751.49,20.0672334038
1451870755.35,20.0260197025
1451870758.61,20.6854389239
1451870764.87,16.3759862088
1451870767.92,18.0234248761
1451870771.36,19.4329001803
1451870781.76,20.7874608622
1451870784.84,22.2884605369
1451870788.68,21.4647412032
1451870801.81,16.1197179717
1451870804.46,18.8105344615
1451870808.41,19.6708635433
1451870812.01,20.0186561509
1451870792.4,20.3847536325
1451870819.21,20.7508511141
1451870822.57,21.4830460773
1451870826.13,21.3366070847
1451870839.33,16.480407195
1451870842.1,19.2628312593
1451870845.74,21.0527983324
1451870856.43,20.893296316
1451870859.46,21.7439737369
1451870863.31,21.0350758862
1451870866.64,20.8578514235
1451870875.73,16.1968480547
1451870878.98,16.8348561204
1451870882.44,17.2601948309
1451870893.26,20.9464636548
1451870896.12,21.8680308608
1451870899.8,23.1263245459
1451870911.01,16.0905133771
1451870914.08,18.1640395906
1451870903.69,21.1414105638
1451870983.0,16.0389425146
1451870985.71,17.8365643532
1451870989.17,19.8201470718
1451871003.18,21.5679000714
1451871006.5,22.9035328505
1451871010.46,21.5332083109
1451871020.62,16.3467901165
1451871023.71,18.1854534228
1451871026.97,18.0987240216
1451871038.25,20.8740648614
1451871041.29,21.6025918318
1451871044.6,23.4412551382
1451871048.65,19.3996650403
1451871057.99,17.6824228956
1451871060.93,18.1507616623
1451871064.8,16.3641359967
1451871074.74,21.0128319034
1451871077.78,21.9842011973
1451871081.5,20.6312225379
1451871095.0,16.3991565597
1451871098.02,17.0280998142
1451871101.72,17.4020660736
1451871112.14,20.9037501393
1451871115.34,21.7366749899
1451871118.5,21.9576550523
1451871133.66,16.2971657616
1451871136.47,18.4559709866
1451871140.23,16.8581151508
1451871150.84,20.8697532066
1451871154.1,22.042647384
1451871157.31,21.5666903265
1451871171.57,16.4841488914
1451871174.59,17.3510706746
1451871178.04,18.8809326451
1451871188.59,20.8529594663
1451871191.5,21.7239757707
1451871194.7,21.6368741402
1451871209.23,16.4978779447
1451871212.09,17.3166332707
1451871215.49,18.4837951185
1451871226.24,20.9052204446
1451871229.1,21.8633383794
1451871232.69,21.0445830533
1451871246.07,16.567559249
1451871249.03,17.7347210968
1451871252.42,17.6824601186
1451871262.41,21.0097424011
1451871265.32,21.584613162
1451871268.91,21.9155993576
1451871281.95,16.2614565747
1451871285.02,17.1448308881
1451871288.62,18.946221645
1451871299.31,20.8168966617
1451871302.68,20.5917228171
1451871305.93,23.7441566415
1451871318.68,16.3480618995
1451871321.4,18.7556899303
1451871324.7,18.6517635405
1451871335.63,20.9208230515
1451871338.82,20.1413751278
1451871342.48,20.609043882
1451871356.06,16.3827040295
1451871358.6,17.8896366818
1451871361.97,17.4739311226
1451871372.06,20.9035019865
1451871375.07,21.8734816248
1451871378.56,21.6483077802
1451871391.97,16.1530634346
1451871394.79,18.9251534728
1451871398.32,17.3504751079
1451871409.5,20.8114869308
1451871412.04,21.6808406114
1451871415.52,20.9099043286
1451871429.62,16.136660535
1451871432.01,18.7775273761
1451871435.83,16.8583881189
1451871446.34,20.9755159271
1451871449.16,21.5332145147
1451871452.31,20.713069533
1451871465.02,16.0546460368
1451871468.03,17.6785331006
1451871471.43,16.8747910185
1451871482.85,20.8843942214
1451871485.84,21.6994272556
1451871488.95,20.3174147194
1451871503.12,16.0119141258
1451871505.76,17.0572825827
1451871520.17,20.8312398931
1451871523.12,21.593118599
1451871526.42,21.8943264594
1451871508.55,18.6341943227
1451871540.95,16.2245314391
1451871543.43,17.3230542243
1451871546.97,19.0771470587
1451871557.98,20.8171882412
1451871560.67,21.1835113946
1451871564.23,20.4675161402
1451871577.94,15.9550809323
1451871580.36,17.7533945945
1451871583.81,19.1687340509
1451871594.87,20.9337456082
1451871615.39,16.388605795
1451871618.2,20.3375512899
1451871621.82,18.6062402109
1451871667.22,16.057905926
1451871684.7,20.998951028
1451871687.7,23.6640029137
1451871690.85,21.7770683669
1451871673.6,16.9332879323
1451871705.83,16.1382515408
1451871711.22,18.7077052878
1451871723.0,20.9537312903
1451871729.31,20.4685896737
1451871725.54,21.8341734833
1451871742.16,16.3538700371
1451871747.73,20.2350029695
1451871744.51,17.4319625183
1451871758.74,20.9357630823
1451871761.45,21.7982370673
1451871764.68,20.5584307138
1451871779.36,16.1741879569
1451871782.4,16.8030752376
1451871785.07,16.7851070296
1451871795.23,20.8329647826
1451871798.09,23.5012285233
1451871801.45,21.572145954
1451871816.28,16.2716760906
1451871819.28,17.7680672425
1451871821.99,17.8582112878
1451871832.76,20.8690224007
1451871835.57,23.7716606592
1451871838.37,23.3750268599
1451871854.45,15.8570134822
1451871859.81,18.0745569965
1451871857.11,17.8582112878
1451871872.34,20.9050800188
1451871878.15,21.3197426272
1451871989.38,16.1279986026
1451871995.63,20.1224251771
1451871992.23,17.354503028
1451872007.6,20.8738742713
1451872010.18,21.896516802
1451872013.56,19.9080452146
1451872029.25,16.2530450587
1451872031.93,17.5218793097
1451872034.73,20.5140556031
1451872046.98,20.9685633946
1451872049.23,22.1237706977
1451872052.67,20.7413094989
1451872070.18,16.234107234
1451872072.98,17.294625414
1451872075.93,17.6544440822
1451872087.54,20.9117499206
1451872090.6,21.7639520295
1451872093.71,22.5972163138
1451872113.91,16.2498956985
1451872116.75,18.2397308092
1451872131.96,20.9893211441
1451872134.62,21.893791649
1451872137.84,19.8677777181
1451872119.67,17.7151379164
1451872153.57,16.159448648
1451872156.62,16.6840415408
1451872159.15,17.7332273265
1451872171.31,20.8988740937
1451872173.84,20.772248223
1451872177.54,18.9994860334
1600999210.45,16.9715560027
1600999213.87,18.9963641918
1600999206.31,16.2552973236
1600999621.67,15.7929667293
1600999624.28,17.4361293028
1600999640.86,21.2046869444
1600999644.26,20.4366870459
1600999647.9,21.9905473057
1600999660.16,16.5966875533
1600999663.51,16.5966875533
1600999680.48,20.6867335245
1600999701.19,18.597059382
1600999715.56,23.0978959966
1600999712.49,21.5083148113
1600999697.68,18.4720361427
1600999651.7,21.7047799016
1600999730.37,21.4362691548
1600999733.81,20.7406041305
1600999737.03,23.4044921506
1600999743.23,18.6366416178
1600999746.38,18.7554136951
1600999762.29,15.7861117619
1600999764.95,16.8211255786
1600999769.24,21.5041389133
1600999772.18,23.1839154355
1600999780.26,15.8539815204
1600999782.98,16.7871906994
1600999785.85,21.5889761114
1600999788.9,23.1330131167
1600999794.43,15.9048838392
1600999797.05,18.3821300235
1600999804.15,23.6329786798
1600999808.29,18.2980433842
1600999811.45,18.3340902443
1600999815.01,20.5870190009
1600999833.82,21.6864482341
1600999837.1,22.4794791564
1600999840.54,23.6149552498
1600999850.3,21.0736516123
1600999869.35,24.1376347213
1600999874.02,23.3986740891
1600999830.8,15.9348474847
1600999890.36,15.9348474847
1600999893.08,17.9320977111
1600999908.05,21.7065621221
1600999911.07,19.6246826488
1600999914.86,21.4188226827
1600999967.01,21.8577430289
1600999970.08,21.6532464187
1601000019.31,21.6702878028
1601000022.26,21.2783359666
1601000164.98,20.0447563794
1601000162.51,15.7846991703
1601000180.35,19.9925924136
1601000183.37,20.2534122427
1601000186.52,20.7576639124
1601000203.76,15.8020871589
1601000206.23,18.4276734388
1601000225.39,24.7047373265
1601000267.97,15.8594754643
1601000308.01,24.961307641
1601000301.49,26.6591494124
1601000311.95,16.8046657288
1601000379.11,15.806964894
1601000410.34,15.7406390457
1601000417.34,21.9885462866
1601000420.47,21.5756098885
1601000435.02,19.7443267317
1601000438.25,21.3422110548
1601000441.23,21.0369971954
1601000457.77,19.8879567832
1601000460.65,21.2524422726
1601000463.63,21.2883497855
1601000468.84,16.9255869707
1601000477.68,22.6707890313
1601000483.3,24.8791010734
1601000486.23,23.801875687
1601000491.59,25.0227311249
1601000505.22,22.6819990191
1601000508.17,21.5670885202
1601000511.23,21.4103042313
1601000520.14,15.7834903072
1601000522.37,17.0726055715
1601000526.14,16.5499912752
1601000530.14,22.1245437697
1601000532.85,23.3613976044
1601000536.11,23.03040855
1601000552.04,21.8283956684
1601000554.59,24.5459900095
1601000557.92,22.2290666289
1601000562.63,15.9228541195
1601000569.23,23.8143299946
1601000571.66,24.180160002
1601000575.23,21.9677594808
1601000581.54,15.9480256712
1601000589.65,21.9539423468
1601000592.52,21.2073504949
1601000595.57,20.5437132932
1601000598.92,15.865071021
1601000614.55,21.9871242069
1601000617.86,20.9253046842
1601000620.58,20.3612130627
1601000623.41,19.9132579515
1601000629.03,21.3898507254
1601000632.49,20.9916684043
1601000635.54,21.8875786267
1601000670.87,15.8894278395
1601000679.06,23.0202688254
1601000676.43,22.6017922417
1601000682.38,23.2880938389
1601000690.3,21.5974484409
1601000687.54,22.0996203413
1601000693.29,21.5472312508
1601000704.92,15.7555153327
1601000721.95,15.8224715861
1601000729.67,20.1244108663
1601000707.39,18.2496357715
1601000711.76,23.8572219927
1601000732.05,20.7163737689
1601000734.93,22.8494933459
1601000768.86,15.8457507348
1601000774.25,19.7031419699
1601000786.87,19.9480989046
1601000794.16,19.7469338779
1601000887.83,22.1715946103
1601000890.51,21.2671519097
1601000897.87,21.2330219965
1601000908.6,22.0180100008
1601000911.64,20.8575929509
1601000914.73,22.8883227882
1601000884.17,23.1442971374
1601000881.17,24.0999347079
1601000922.01,15.8746256191
1601000865.81,15.8257157055
1601000869.49,22.71115906
1601000937.91,22.2681590079
1601000940.51,21.460417728
1601000943.54,22.6552017044
1601000961.67,15.991336146
1601000964.7,15.8735405427
1601000975.72,21.7464927646
1601000978.12,21.7296648213
1601000981.54,21.4435897847
1601000992.56,15.890368486
