time,frequency
1601000994.52,17.8928937422
1601000967.18,16.9168730291
1601001005.54,21.8874321191
1601001021.62,15.9061471556
1601001023.9,16.7704946936
1601001039.35,20.1241631414
1601001042.46,19.6574154708
1601001045.39,19.8302849784
1601001048.8,20.4353282551
1601001062.1,15.8197124017
1601001066.72,17.3063901672
1601001081.0,20.0550153383
1601001083.53,21.3342496947
1601001086.94,19.8302849784
1601001103.46,15.9259583071
1601001108.27,17.8018525339
1601001123.98,20.0283811956
1601001126.42,21.2556017178
1601001129.28,19.309580604
1601001150.92,16.0486803593
1601001152.59,18.3628676298
1601001155.52,18.0472966383
1601001167.32,15.9960851941
1601001171.71,20.2738253001
1601001177.02,21.0978162221
1601001185.74,22.3601001878
1601001191.47,21.3432603266
1601001456.41,22.2587802985
1601001461.9,23.0021191813
1601001459.01,21.5673022681
1601001471.26,22.0686238402
1601001473.74,21.4117197112
1601001476.67,21.8093195787
1601001487.9,20.1670592564
1601001490.06,20.6510938777
1601001493.15,19.6830246351
1601001513.09,25.6815965493
1601001507.59,23.9529014732
1601001523.38,25.9581877615
1601001526.64,18.5939467371
1601001501.53,19.9423288965
1601001497.34,15.9663302213
1601001531.48,19.9248124729
1601001534.01,21.0623856222
1601001536.96,19.9073113475
1601001549.59,22.182457646
1601001552.08,21.1848934998
1601001555.25,21.0448844968
1601001567.41,20.2923361057
1601001569.76,20.9398777445
1601001572.36,21.5874193833
1601001587.51,20.2923361057
1601001589.79,21.0448844968
1601001592.74,21.0448844968
1601001605.86,21.966733846
1601001608.46,23.2854630373
1601001611.19,22.9904841392
1601001632.11,19.9192332594
1601001634.44,23.4416283363
1601001637.13,23.3028147372
1601001652.89,19.9018815596
1601001655.23,21.2900175504
1601001657.96,20.0753985584
1601001675.26,18.7913727669
1601001670.38,16.952092579
1601001712.93,23.203141052
1601001725.16,20.0451316728
1601001730.83,19.3467257524
1601001727.64,21.8063292112
1601001738.16,19.5896495508
1601001740.4,21.8063292112
1601001743.89,19.3770912272
1601001766.58,23.3397856886
1601001769.65,20.773903068
1601001764.86,17.9954621238
1601001780.4,16.5379193334
1601001784.24,20.0603144102
1601001789.32,21.1079232908
1601001786.19,23.3853339008
1601001792.34,19.71111145
1601001810.6,16.4012746968
1601001807.46,17.8740002246
1601001830.72,20.6170652498
1601001827.83,21.7426722749
1601001825.26,20.0073614446
1601001845.21,16.7556078166
1601002078.4,15.9586232555
1601002093.23,21.6411922947
1601002090.61,23.1088756889
1601002088.05,22.3750339918
1601002105.12,23.4475718568
1601002108.18,21.3213125806
1601002124.87,18.066066078
1601002130.56,17.8402686327
1601002138.93,21.3965783957
1601002153.5,18.4235786996
1601002159.51,16.8994459441
1601002156.25,19.2326862118
1601002135.41,23.5228376719
1601002168.65,23.5792870332
1601002171.72,19.9853443627
1601002166.16,19.8348127326
1601002174.98,20.8320847825
1602129604.65,21.8861880488
1602129616.9,16.2549471697
1602129620.02,17.8486945883
1602129622.8,17.2997371441
1602129636.93,21.1424392534
1602129639.36,22.2580624464
1602129642.53,20.2570240209
1602129645.9,21.2309807767
1602129662.32,17.6716115418
1602129665.14,18.0611942441
1602129668.22,17.2289039255
1602129683.14,21.0007728162
1602129685.82,20.6643150278
1602129689.04,20.7882731604
1602129670.94,17.1226540976
1602129692.26,23.6570185139
1602129705.06,16.5131533956
1602129707.31,19.6448910033
1602129710.57,17.2790674845
1602129713.88,16.4280518302
1602129725.1,21.0916176156
1602129727.77,21.8745520175
1602129731.3,19.781053508
1602129734.4,21.1426785548
1602129740.81,18.0790221995
1602129742.78,21.1256582417
1602129744.87,22.0958160876
1602129748.34,19.8321144473
1602129751.17,21.976673896
1602129753.74,16.5471940218
1602129758.92,18.3683675219
1602129764.9,20.9554551109
1602129767.36,22.1128364007
1602129770.57,21.7213691997
1602129773.77,21.4320238773
1602129790.55,16.2748690124
1602129793.7,16.4791127694
1602129796.16,17.5684128069
1602129799.53,16.8195190311
1602129913.07,17.6571749362
1602129915.48,18.2937166979
1602129918.75,18.4210250503
1602129921.98,17.9299785483
1602129933.49,20.9308182825
1602129936.35,21.7492291191
1602129939.7,20.1851550758
1602129942.64,21.5855469517
1602129953.66,21.2399957096
1602129956.27,21.9129112864
1602129959.66,22.4039577883
1602129962.94,21.6219207667
1602129973.0,21.1126873573
1602129975.53,22.0038458238
1602129978.76,22.7676959379
1602129982.19,21.8037898415
1602129993.83,16.5349877801
1602129999.0,22.2466339344
1602130001.73,22.0269552361
1602130005.02,22.8873634709
1602130008.05,21.624210956
1602130019.07,16.4068418728
1602130021.68,18.6219354134
1602130025.1,18.3473370406
1602130037.91,21.2946929087
1602130040.77,21.624210956
1602130044.15,20.1047666265
1602130047.39,21.9354224452
1602130058.97,15.9491779181
1602130064.22,16.7912795947
1602129996.22,19.3908108572
1602130078.19,20.8257369185
1602130080.95,23.7468294564
1602130084.21,21.8304439061
1602130087.7,20.6768914389
1602130100.59,16.4347952693
1602130106.17,18.2209410249
1602130119.61,20.7513141787
1602130122.43,23.8026465112
1602130125.74,19.7652128761
1602130129.05,20.5280459592
1602130142.67,16.4347952693
1602130148.44,18.2023353399
1602130162.06,20.9373710282
1602130165.0,20.1745379451
1602130167.83,22.0537121255
1602130171.38,20.7699198636
1602130185.62,21.1792449326
1602130188.56,20.6954971238
1602130191.57,22.4258258246
1602130216.71,16.3456748156
1602130222.62,18.3730556668
1602130219.45,17.5146151262
1602130236.74,21.1492889045
1602130239.53,21.7154943675
1602130242.76,22.153846984
1602130259.07,16.2908807386
1602130261.48,18.5557025904
1602130264.88,18.0990852815
1602130278.94,21.1492889045
1602130281.68,22.0077294451
1602130285.13,22.774846524
1602130288.25,23.4323754487
1602130301.33,16.4552629698
1602130303.9,17.861644281
1602130307.08,18.6470260521
1602130320.69,21.1096569502
1602130323.55,21.6716806889
1602130327.12,21.5311747543
1602130330.4,21.3731055777
1602130342.97,16.5080875896
1602130345.72,17.1754907793
1602130348.71,18.9318149627
1602130351.87,19.0898841393
1602130362.92,20.9340245319
1602130365.73,23.7265799836
1602130369.3,20.2490581003
1602130395.92,16.4202713804
1602130398.84,17.1579275375
1602130401.82,19.2303900739
1602130415.22,21.0745304666
1602130417.97,23.5685108071
1602130421.48,20.7759553554
1602130425.05,23.5860740489
1602130436.75,16.4106129463
1602130442.83,19.1516657426
1602130439.63,20.4194026609
1602130455.67,21.10466586
1602130458.29,21.5843500993
1602130461.96,21.0361395401
1602130465.26,20.6421132006
1602130478.26,16.4620076863
1602130480.78,18.9460867829
1602130484.19,16.701849806
1602130497.81,21.1731921799
1602130500.49,21.6357448393
1602130503.9,22.560850158
1602130507.46,21.4644290395
1602130523.39,16.4962708462
1602130525.96,17.9867183042
1602130529.47,16.4448761063
1602130542.74,21.124819073
1602130545.57,21.7183001696
1602130549.18,21.927764086
1602130564.53,16.4467916058
1602130567.02,19.1174565404
1602130570.38,18.6810733812
1602130577.93,20.9153551565
1602130580.72,21.6310235377
1602130584.13,21.6659341905
1602130701.88,16.3891377689
1602130704.55,18.8314805597
1602130708.66,21.114540125
1602130711.57,21.220728942
1602130716.64,16.1944582711
1602130722.77,21.0437475803
1602130714.53,22.3003152481
1602130725.73,20.9552568995
1602130728.89,21.5038991206
1602130734.36,21.0437475803
1602130737.18,23.3091090095
1602130740.34,21.5569935291
1602130758.16,21.008351308
1602130760.97,21.4508047121
1602130764.33,20.9198606272
1602130776.13,21.0437475803
1602130779.29,21.6454842099
1602130782.96,20.9729550357
1602130796.46,20.9552568995
1602130634.79,16.6966428848
1602130675.4,15.8803433331
1602130815.17,20.9288595254
1602130818.12,21.5143722229
1602130821.7,23.8564230129
1602130835.88,15.8934503268
1602130839.46,18.9046584854
1602130855.3,21.0292331307
1602130858.75,20.1760574857
1602130861.92,22.3340899994
1602130875.79,21.0292331307
1602130878.79,20.2095153541
1602130882.15,20.6110097753
1602130897.39,16.2320233472
1602130900.26,17.4347609827
1602130915.59,21.0262691999
1602130918.61,21.6610473964
1602130922.03,20.725584791
1602130960.37,16.1150905215
1602130963.48,16.5160030667
1602130966.96,16.8835062331
1602130980.05,20.9594504424
1602130983.06,21.5608192602
1602130986.38,20.725584791
1602131001.85,17.6636988719
1602131004.82,17.1398407827
1602131021.87,20.8575433515
1602131024.94,20.8406447034
1602131028.54,21.9897527701
1602131043.66,17.7312934641
1602131046.16,18.5086312739
1602131063.26,20.9589352397
1602131066.12,21.7193744015
1602131069.72,20.0971041897
1602131085.46,16.6497799895
1602131088.33,18.54242857
1602131091.61,18.3396447935
1602131104.94,20.9035297369
1602131107.83,21.5736568988
1602131111.36,20.7527511255
1602131126.36,17.7539320761
1602131129.61,17.2010771676
1602131145.17,20.9035297369
1602131148.3,22.2437840607
1602131151.67,20.6354788722
1602131181.57,16.6039027058
1602131184.63,17.1407560251
1602131200.72,20.931265825
1602131203.69,22.0375090284
1602131207.0,22.1513870052
1602131221.52,16.7177806826
1602131224.91,17.2546340019
1602131239.56,20.9800706722
1602131242.53,21.9724358987
1602131245.71,21.4030460146
1602131261.83,16.664593582
1602131264.61,19.0135056595
1602131280.44,20.9737488322
1602131283.48,21.9707690665
1602131287.38,20.2978029106
1602131267.69,18.6924313468
1602131325.95,16.0224449565
1602131436.11,16.6709990941
1602131439.09,18.179121282
1602131456.81,20.7479008327
1602131459.33,22.3720324197
1602131476.76,22.6206239891
1602131480.2,21.5765393975
1602131463.28,21.5931121688
1602131494.9,16.6544263228
1602131498.01,18.0465391116
1602131514.15,22.423201164
1602131517.28,21.7991436974
1602131520.72,20.9615928871
1602131535.96,16.6424583161
1602131538.68,18.7773917542
1602131555.93,19.4999846102
1602131558.83,20.1240420767
1602131561.96,22.8009201569
1602131601.79,16.7487887911
1602131621.94,19.7048504747
1602131624.92,23.5805757932
1602131646.11,16.7980564858
1602131665.44,22.529531639
1602131668.7,22.710179853
1602131689.9,16.8317621731
1602131709.52,22.4869575164
1602131712.33,23.187745412
1602131734.76,16.7339778155
1602131715.9,21.6231956916
1602131738.2,16.7013830297
1602131754.88,22.4706601235
1602131758.0,20.1401329359
1602131761.52,21.6068982987
1602131805.37,16.6619804523
1602131824.93,22.4856572924
1602131828.31,20.3079651029
1602131845.97,16.6949757885
1602131940.08,17.684682539
1602131943.05,18.7933558767
1602131960.2,22.4217413457
1602131963.17,21.4978468976
1602131966.36,22.6737125588
1602131986.55,22.4553375074
1602131989.35,22.1193758899
1602132008.07,16.808770825
1602132027.66,19.5771003602
1602132030.19,22.2435281947
1602132033.61,21.6660852242
1602132048.26,17.8277878318
1602132051.56,16.7748035914
1602132328.63,17.7417829986
1602132331.61,17.6891857772
1602132349.04,19.6352829674
1602132351.67,22.7385190274
1602132375.67,16.6723061644
1602132378.3,17.9171070698
1602132395.91,19.8456718528
1602132398.45,21.0729403512
1602132418.77,17.6716533701
1602132421.4,20.1963199952
1602132439.62,19.5476209318
1602132441.88,21.5052589073
1602132462.28,16.6426430276
1602132464.49,17.899645772
1602132486.03,21.4060218486
1602132585.22,16.5492507624
1606374021.8,21.654138322
1606374024.22,19.2472222222
1606374026.9,21.2134353741
1606374042.32,20.2472789116
1606374044.43,21.8575396825
1606374047.16,21.5015873016
1606374063.3,21.8066893424
1606374065.67,21.8236394558
1606374068.19,21.8744897959
1606374086.88,18.2921768707
1606374105.15,20.2639455782
1606374109.85,20.9318027211
1606374132.18,16.7179421769
1606374149.54,21.424744898
1606374154.63,21.1862244898
1606374175.42,18.1808673469
1606374195.82,21.7315192744
1606374199.07,20.9046485261
1606374193.74,21.5045351474
1606374219.13,21.147845805
1606374216.2,20.1588435374
1606374238.62,16.6081632653
1606374213.91,21.1316326531
1606374258.07,21.3015873016
1606374260.69,21.9603174603
1606374256.17,22.2896825397
1606374280.83,16.6081349206
1606374302.79,22.8825396825
1606374300.22,21.3345238095
1606374322.31,16.6740079365
1606374324.62,18.1232142857
1606374428.7,17.0343253968
1606374448.32,21.3490079365
1606374451.03,19.9656746032
1606374472.53,16.6390873016
1606374491.48,21.3325396825
1606374494.14,20.3115079365
1606374516.14,19.5047619048
1606374532.65,21.137414966
1606374536.5,21.1537414966
1606374557.99,17.4476190476
1606374577.66,21.7414965986
1606374574.06,21.2843537415
1606374581.73,20.0925170068
1606374620.48,21.2971251189
1606374624.33,21.0151207688
1606374617.02,21.5262536533
1606374628.19,19.9928549998
1606374643.54,18.2832036274
1606374663.54,21.0327460407
1606374666.73,21.5791294689
1606374729.28,21.2266240313
1606374726.15,22.0021359941
1606374723.1,21.5438789252
1606374708.81,20.979870225
1606374705.48,21.0679965844
1606374702.36,22.0726370816
1606374659.69,20.8741185938
1606374749.6,17.1103806786
1606374767.4,20.2484453894
1606374773.2,20.6450140067
1606374790.68,16.6965699475
1606374795.2,19.438066041
1606374809.23,20.4036244136
1606374815.39,20.0760242514
1606374812.63,21.5416039241
1606374831.55,16.6103593785
1606374857.22,20.986210294
1606374851.9,20.2160625444
1606374876.1,17.1697003351
1606374899.19,20.7637231663
1606374895.66,20.8492951385
1606374892.52,20.0791473889
1606374915.22,16.7589548687
1606374933.09,20.986210294
1606374939.76,20.9690958995
1606374981.63,19.9572671971
1606374985.7,20.5424134515
1606374978.62,20.5596236355
1606374974.88,20.5079930836
1606374959.27,16.9626951888
1606375000.52,16.9799053728
1606375019.94,21.0759291541
1606375023.42,21.6782855926
1606375015.87,21.3512920974
1606375026.83,24.3114437377
1606375044.54,17.289688684
1606375047.23,16.4808100381
1606375064.08,21.6782855926
1606375067.56,22.0396994556
1606375071.1,22.4011133187
1606375184.32,16.7749616968
1606375189.09,17.0324439295
1606375208.03,21.2301177794
1606375212.58,21.4167937091
1606375247.86,22.4519965917
1606375251.05,21.39982317
1606375244.17,21.2810293966
1606375225.36,18.3281556001
1606375230.34,17.3268937956
1606375270.29,16.4953373816
1606375288.97,20.4325024436
1606375292.23,21.7052928731
1606375285.9,21.3319410138
1606375309.62,21.0264713107
1606375312.45,23.945404029
1606375305.63,21.3319410138
1606375329.85,21.1188306265
1606375333.68,22.4779317014
1606375326.16,21.3768877926
1606375353.91,16.5254130696
1606375369.63,21.4973144702
1606375372.73,20.9123848936
1606375375.9,22.3575050239
1606375379.59,20.0005829067
1606375410.08,21.8413906917
1606375413.62,21.1704420598
1606375430.0,21.8930021249
1606375433.1,21.1704420598
1606375436.28,20.1898248285
1606375472.87,20.2209283712
1606375475.86,23.0537837162
1606375479.02,20.313304089
1606375514.59,20.1901364653
1606375517.53,22.6534889392
1606375521.18,22.6226970333
1606375500.65,17.8345556622
1606375497.32,17.3264892144
1606375542.85,17.8807435211
1606375539.31,17.2187175437
1606375556.6,22.2184311647
1606375559.89,20.9146155573
1606375562.9,21.8883512641
1606375566.19,22.0368872194
1606375577.34,21.6903033237
1606375580.35,22.5980230504
1606375620.54,21.3767274181
1606375623.45,21.327215433
1606375626.63,21.1786794778
1606375641.17,21.3437194281
1606375643.6,22.9611109411
1606375646.72,21.2446954579
1606375583.96,21.9873752343
1606375586.82,21.9378632492
1606375664.86,18.1944160158
1606375682.22,22.3474743273
1606375685.14,21.1465899963
1606375688.39,20.1958899009
1606375707.13,18.1443791687
1606375758.23,21.215890009
1606375755.03,21.5653898048
1606375761.15,21.4712937059
1606375779.11,21.3503130074
1606375781.81,22.6273314921
1606375785.29,21.8745627011
1606375819.69,21.8332749969
1606375822.89,20.3908296976
1606375815.76,21.5710122152
1606375839.65,21.8496664208
1606375843.44,20.7842238702
1606375881.47,23.0134575145
1606375884.42,21.144835195
1606375922.18,23.0462403622
1606375925.52,21.0792694996
1606375942.26,16.666727874
1606375968.02,21.6074162037
1606375964.71,23.3090430001
1606375985.95,16.77121373
1606376011.6,19.9057894074
1606376028.1,16.7264340774
1606376136.12,16.7383424847
1606376158.28,22.9248547967
1606376162.34,20.3348077762
1606376155.77,20.246006164
1606376178.26,16.7087419474
1606376203.58,21.0896214793
1606376197.27,20.3052072388
1606376225.23,20.6604136873
1606376218.21,20.0684029398
1606376245.02,20.6160128813
1606376241.34,21.2968252409
1606376238.06,19.9944015963
1606376220.66,21.1636228227
1606376261.41,21.2346312791
1606376257.53,21.1684594293
1606376265.02,22.0948653261
1606376281.96,19.4976202226
1606376278.56,21.1850023918
1606376285.3,22.4918964247
1606376288.84,22.4422675374
1606376308.57,16.6026017952
1606376330.76,23.3686734342
1606376334.44,22.5084393872
1606376337.91,22.4753534623
1606376328.24,20.2420535325
1606376351.25,16.6191447576
1606376377.31,22.2437519881
1606376370.85,21.4827757157
1606376381.19,22.2602949505
1606376373.91,25.3042000399
1606376415.81,21.1682236
1606376422.9,20.8318143604
1606376418.8,24.5017333374
1606376443.41,16.7796121567
1606376463.23,21.4128848651
1606376469.28,21.5810894849
1606376488.4,16.6419901951
1606376507.73,20.4342398046
1606376510.65,20.7859403732
1606376425.61,22.9420177722
1606376465.25,25.3886304234
1606376631.56,16.7616147406
1606376654.16,21.0293983188
1606376649.06,22.0799296611
1606376651.32,21.2592020499
1606376657.62,21.5054203333
1606376745.7,16.4644239531
1606376764.05,22.0868640495
1606376766.47,22.9762896014
1606376761.24,22.8651114074
1606376770.03,22.0233336529
1606376782.97,21.3880296872
1606376785.58,21.2768514932
1606376788.19,22.4362812306
1606376791.38,21.9121554589
1606376806.03,21.9121554589
1606376809.09,21.3880296872
1606376812.85,19.9268305661
1606376803.48,21.6421512735
1606376831.01,17.1156105179
1606376845.66,21.594503476
1606376848.27,22.1186292477
1606376850.88,21.1656732992
1606376854.13,23.1986459894
1606376892.69,21.3614446987
1606376888.03,21.282285014
1606376890.29,24.4170085289
1606376896.75,24.7811430786
1606376913.72,16.8810065435
1606376929.76,21.2506211401
1606376935.28,21.6305876267
1606376938.48,20.126553617
1606376957.45,17.1818133454
1606376971.76,21.3297808248
1606376976.82,22.1055457351
1606376980.55,20.3640326712
1608948006.49,21.2131403328
1608948026.18,17.9907673807
1608948062.35,17.952405798
1608948094.8,17.5879707617
1608948099.08,16.8591006892
1608948115.06,20.4459086776
1608948118.71,20.6377165914
1608948122.92,20.465089469
1608948193.69,16.5506179097
1608948212.63,21.4799819124
1608948216.77,20.2476409117
1608948234.09,17.7432059749
1608948253.28,21.7184995254
1608948257.11,22.6924464453
1608948274.02,17.2860472165
1608948277.79,17.7829589104
1608948293.68,20.8638114121
1608948317.81,16.5475370572
1608948337.04,21.5762833987
1608948340.78,21.7408605517
1608948358.04,16.4195326049
1608948361.59,18.9064762501
1608948376.51,20.9545474874
1608948380.16,22.033442157
1608948383.95,20.3876706271
1608948397.65,16.5475370572
1608948401.11,17.8641542811
1608948417.4,20.7845043057
1608948421.03,21.1019977506
1608948424.66,21.8163580017
1608948439.52,17.7087865582
1608948443.28,17.7087865582
1608948446.86,17.8675332807
1608948461.0,21.2012144522
1608948464.77,21.121841091
1608948468.35,21.121841091
1608948471.79,21.5583945777
1608948490.01,16.5181861398
1608948493.5,19.0779770394
1608948497.04,18.9986036781
1608948545.98,17.6091391999
1608948549.67,17.8361284616
1608948553.18,17.6091391999
1608948566.98,20.9004834951
1608948570.67,21.411209334
1608948574.27,21.2031358441
1608948586.48,17.7037180589
1608948590.19,17.3443183945
1608948593.85,17.8172126898
1608948606.29,21.1189857114
1608948610.03,21.2525042214
1608948654.66,16.4839860062
1608948613.5,21.3669486586
1608948673.88,21.1952820029
1608948677.83,21.4623190229
1608948695.87,16.655652662
1608948699.39,18.0099118351
1608948715.76,21.1371959489
1608948719.45,20.8824837143
1608948736.29,16.5341819966
1608948754.54,21.0280335626
1608948758.44,21.5192643006
1608948762.13,20.2457031281
1608948775.18,16.5887631897
1608948794.41,21.228164604
1608948798.1,21.3737144523
1608948801.64,20.9188711764
1608948815.84,16.6576664439
1608948819.33,17.5380082682
1608948834.53,21.4643328048
1608948838.38,21.4467259683
1608948855.26,16.5872390979
1608948859.11,16.6576664439
1608948875.45,21.0945892386
1608948879.06,21.7636490251
1608948895.94,16.6224527709
1608948916.43,21.1474097481
1608948919.98,21.0065550562
1608948936.8,16.5893757609
1608948956.62,21.4535577877
1608948960.19,20.967139585
1608948982.32,16.8673290196
1608949003.7,21.0366278997
1608949037.32,16.8368655244
1608949056.59,21.3090313368
1608949081.52,17.4459153432
1608949101.27,20.4737630138
1608949085.6,16.5910795891
1608949121.9,16.6099482489
1608949137.1,21.3648505106
1608949140.7,23.1573731886
1608949144.29,20.2327309245
1608949158.32,17.3080886603
1608949176.65,21.5535371083
1608949180.65,21.8365670048
1608949184.66,21.572405768
1608949217.14,21.5199263642
1608949220.89,23.2318827839
1608949237.84,17.66802442
1608949257.9,21.6568828778
1608949261.47,22.718295858
1608949278.19,17.7022635484
1608949282.06,16.623731004
1608949297.6,21.6226437494
1608949301.59,21.4856872358
1608949225.29,19.7394916878
1608949316.95,17.7878613694
1608949320.7,16.8120462102
1608949348.42,17.4540813911
1608949352.13,16.9678088261
1608949367.21,21.535297562
1608949371.12,20.0764798669
1608949387.7,18.7565971904
1608949391.31,16.7246725436
1608949408.34,21.4310962981
1608949411.7,20.2848823948
1608949427.38,18.1313896067
1608949431.19,17.3498801272
1608949446.41,21.5922860631
1608949450.06,21.408504931
1608949453.5,21.6758229414
1608949468.99,17.8331265413
1608949472.49,16.697024997
1608949476.43,17.7662970387
1608949488.47,21.5922860631
1608949491.92,21.1411869205
1608949495.47,21.5421639362
1608949509.8,17.1648315152
1608949513.25,16.9977577587
1608949528.44,21.6591155658
1608949532.08,21.408504931
1608949548.13,18.2341172966
1608949551.98,16.6756324115
1608949566.86,21.5151381073
1608949570.51,21.5315432114
1608949574.13,21.0393900898
1608949588.89,18.053661152
1608949592.53,16.5936068913
1608949631.07,18.0993797314
1608949634.44,18.9703066457
1608949650.23,21.7309806384
1608949653.9,21.9117390546
1608949673.8,17.8857561486
1608949693.39,21.6159525554
1608949696.97,21.8131435549
1608949716.16,18.251518523
1608949720.04,16.7775322894
1608949735.76,21.7890854835
1608949739.44,21.5761763609
1608949743.11,21.2813791142
1608949756.59,18.0386094004
1608949760.22,17.3016162836
1608949763.61,16.908553288
1608949775.33,21.6744421098
1608949778.76,22.280414228
1608949782.6,21.5434211112
1608949815.15,21.748477352
1608949818.54,23.595012845
1608949822.23,20.5016713355
1608949835.84,17.976494593
1608949839.65,16.792817995
1608949854.65,21.6380008696
1608949857.86,21.6853479335
1608949861.91,20.6910595911
1608949865.12,22.3955538923
1608949825.62,23.2635833975
1608949880.79,16.9506415414
1608949900.57,21.7326949974
1608949904.14,21.6380008696
1608949908.01,20.2491536612
1608949911.58,20.4069772076
1608949921.2,16.9822062507
1608949939.64,21.8275323596
1608949942.76,21.5464268872
1608949946.46,23.2486766919
1608949960.16,17.9857575712
1608949980.24,22.0617869198
1608949983.87,21.4995759752
1608949987.56,21.4371080925
1608950003.32,17.251759949
1608950023.97,21.7182135648
1608950027.29,20.3126862032
1608950030.54,21.2965553563
1608950044.99,16.7207829457
1608950048.18,18.9227758123
1608950051.44,17.1580581249
1608950064.43,21.8522439712
1608950067.62,20.6180071352
1608950071.01,21.5591127226
1608950086.92,16.7147331416
1608950089.54,19.5071939829
1608950105.92,21.9293837734
1608950109.42,21.2814094346
1608950112.96,20.9574222651
1608950093.09,19.615189706
1608950126.67,16.6221653789
1608950130.01,16.7764449834
1608950133.19,17.9489699775
1608950144.44,22.2070870615
1608950147.72,21.6825364062
1608950151.11,23.8115949482
1608950167.0,16.5579417682
1608950170.07,17.3339232889
1608950173.42,16.8774635709
1608950187.03,20.7117252024
1608950190.24,20.574787287
1608950193.94,19.6770831749
1608950197.01,23.4352681867
1608950176.91,17.6534450915
1608950209.86,16.5427264443
1608950213.14,16.847032923
1608950216.07,19.6618678509
1608950228.7,22.0506737087
1608950231.98,21.731151906
1608950235.4,20.2096195126
1608950239.1,23.8156512851
1608950250.13,16.5579417682
1608950253.55,16.847032923
1608950256.83,19.3119154004
1608950269.04,21.8224438496
1608950272.25,21.5942139906
1608950275.74,20.7421558503
1608950289.77,16.4818651486
1608950292.84,16.9687555145
1608950355.82,20.4601112334
1608950375.81,15.9855301775
1608950359.41,20.6497121256
1608950352.44,22.5457210475
1608950378.51,18.6652227872
