start_time,Station
2020-06-05T14:00:00.000000Z,AXBA1
2020-06-05T16:00:00.000000Z,AXBA1
2020-06-05T18:00:00.000000Z,AXBA1
2020-06-05T20:00:00.000000Z,AXBA1
2020-06-05T22:00:00.000000Z,AXBA1
2020-06-06T00:00:00.000000Z,AXBA1
2020-06-06T02:00:00.000000Z,AXBA1
2020-06-06T04:00:00.000000Z,AXBA1
2020-06-06T06:00:00.000000Z,AXBA1
2020-06-06T08:00:00.000000Z,AXBA1
2020-06-06T10:00:00.000000Z,AXBA1
2020-06-06T12:00:00.000000Z,AXBA1
2020-06-06T14:00:00.000000Z,AXBA1
2020-06-06T16:00:00.000000Z,AXBA1
2020-06-06T18:00:00.000000Z,AXBA1
2020-06-06T20:00:00.000000Z,AXBA1
2020-06-06T22:00:00.000000Z,AXBA1
2020-06-07T00:00:00.000000Z,AXBA1
2020-06-07T02:00:00.000000Z,AXBA1
2020-06-07T04:00:00.000000Z,AXBA1
2020-06-07T06:00:00.000000Z,AXBA1
2020-06-07T08:00:00.000000Z,AXBA1
2020-06-07T10:00:00.000000Z,AXBA1
2020-06-07T12:00:00.000000Z,AXBA1
2020-06-07T14:00:00.000000Z,AXBA1
2020-06-07T16:00:00.000000Z,AXBA1
2020-06-07T18:00:00.000000Z,AXBA1
2020-06-07T20:00:00.000000Z,AXBA1
2020-06-07T22:00:00.000000Z,AXBA1
2020-06-08T00:00:00.000000Z,AXBA1
2020-06-08T02:00:00.000000Z,AXBA1
2020-06-08T04:00:00.000000Z,AXBA1
2020-06-08T06:00:00.000000Z,AXBA1
2020-06-08T08:00:00.000000Z,AXBA1
2020-06-08T10:00:00.000000Z,AXBA1
2020-06-08T12:00:00.000000Z,AXBA1
2020-06-08T14:00:00.000000Z,AXBA1
2020-06-08T16:00:00.000000Z,AXBA1
2020-06-08T18:00:00.000000Z,AXBA1
2020-06-08T20:00:00.000000Z,AXBA1
2020-06-08T22:00:00.000000Z,AXBA1
2020-06-09T00:00:00.000000Z,AXBA1
2020-06-09T02:00:00.000000Z,AXBA1
2020-06-09T04:00:00.000000Z,AXBA1
2020-06-09T06:00:00.000000Z,AXBA1
2020-06-09T08:00:00.000000Z,AXBA1
2020-06-09T10:00:00.000000Z,AXBA1
2020-06-09T12:00:00.000000Z,AXBA1
2020-06-09T14:00:00.000000Z,AXBA1
2020-06-09T16:00:00.000000Z,AXBA1
2020-06-09T18:00:00.000000Z,AXBA1
2020-06-09T20:00:00.000000Z,AXBA1
2020-06-09T22:00:00.000000Z,AXBA1
2020-06-10T00:00:00.000000Z,AXBA1
2020-06-10T02:00:00.000000Z,AXBA1
2020-06-10T04:00:00.000000Z,AXBA1
2020-06-10T06:00:00.000000Z,AXBA1
2020-06-10T08:00:00.000000Z,AXBA1
2020-06-10T10:00:00.000000Z,AXBA1
2020-06-10T12:00:00.000000Z,AXBA1
2020-06-10T14:00:00.000000Z,AXBA1
2020-06-10T16:00:00.000000Z,AXBA1
2020-06-10T18:00:00.000000Z,AXBA1
2020-06-10T20:00:00.000000Z,AXBA1
2020-06-10T22:00:00.000000Z,AXBA1
2020-06-11T00:00:00.000000Z,AXBA1
2020-06-11T02:00:00.000000Z,AXBA1
2020-06-11T04:00:00.000000Z,AXBA1
2020-06-11T06:00:00.000000Z,AXBA1
2020-06-11T08:00:00.000000Z,AXBA1
2020-06-11T10:00:00.000000Z,AXBA1
2020-06-11T12:00:00.000000Z,AXBA1
2020-06-11T14:00:00.000000Z,AXBA1
2020-06-11T16:00:00.000000Z,AXBA1
2020-06-11T18:00:00.000000Z,AXBA1
2020-06-11T20:00:00.000000Z,AXBA1
2020-06-11T22:00:00.000000Z,AXBA1
2020-06-12T00:00:00.000000Z,AXBA1
2020-06-12T02:00:00.000000Z,AXBA1
2020-06-12T04:00:00.000000Z,AXBA1
2020-06-12T06:00:00.000000Z,AXBA1
2020-06-12T08:00:00.000000Z,AXBA1
2020-06-12T10:00:00.000000Z,AXBA1
2020-06-12T12:00:00.000000Z,AXBA1
2020-06-12T14:00:00.000000Z,AXBA1
2020-06-12T16:00:00.000000Z,AXBA1
2020-06-12T18:00:00.000000Z,AXBA1
2020-06-12T20:00:00.000000Z,AXBA1
2020-06-12T22:00:00.000000Z,AXBA1
2020-06-13T00:00:00.000000Z,AXBA1
2020-06-13T02:00:00.000000Z,AXBA1
2020-06-13T04:00:00.000000Z,AXBA1
2020-06-13T06:00:00.000000Z,AXBA1
2020-06-13T08:00:00.000000Z,AXBA1
2020-06-13T10:00:00.000000Z,AXBA1
2020-06-13T12:00:00.000000Z,AXBA1
2020-06-13T14:00:00.000000Z,AXBA1
2020-06-13T16:00:00.000000Z,AXBA1
2020-06-13T18:00:00.000000Z,AXBA1
2020-06-13T20:00:00.000000Z,AXBA1
2020-06-13T22:00:00.000000Z,AXBA1
2020-06-14T00:00:00.000000Z,AXBA1
2020-06-14T02:00:00.000000Z,AXBA1
2020-06-14T04:00:00.000000Z,AXBA1
2020-06-14T06:00:00.000000Z,AXBA1
2020-06-14T08:00:00.000000Z,AXBA1
2020-06-14T10:00:00.000000Z,AXBA1
2020-06-14T12:00:00.000000Z,AXBA1
2020-06-14T14:00:00.000000Z,AXBA1
2020-06-14T16:00:00.000000Z,AXBA1
2020-06-14T18:00:00.000000Z,AXBA1
2020-06-14T20:00:00.000000Z,AXBA1
2020-06-14T22:00:00.000000Z,AXBA1
2020-06-15T00:00:00.000000Z,AXBA1
2020-06-15T02:00:00.000000Z,AXBA1
2020-06-15T04:00:00.000000Z,AXBA1
2020-06-15T06:00:00.000000Z,AXBA1
2020-06-15T08:00:00.000000Z,AXBA1
2020-06-15T10:00:00.000000Z,AXBA1
2020-06-15T12:00:00.000000Z,AXBA1
2020-06-15T14:00:00.000000Z,AXBA1
2020-06-15T16:00:00.000000Z,AXBA1
2020-06-15T18:00:00.000000Z,AXBA1
2020-06-15T20:00:00.000000Z,AXBA1
2020-06-15T22:00:00.000000Z,AXBA1
2020-06-16T00:00:00.000000Z,AXBA1
2020-06-16T02:00:00.000000Z,AXBA1
2020-06-16T04:00:00.000000Z,AXBA1
2020-06-16T06:00:00.000000Z,AXBA1
2020-06-16T08:00:00.000000Z,AXBA1
2020-06-16T10:00:00.000000Z,AXBA1
2020-06-16T12:00:00.000000Z,AXBA1
2020-06-16T14:00:00.000000Z,AXBA1
2020-06-16T16:00:00.000000Z,AXBA1
2020-06-16T18:00:00.000000Z,AXBA1
2020-06-16T20:00:00.000000Z,AXBA1
2020-06-16T22:00:00.000000Z,AXBA1
2020-06-17T00:00:00.000000Z,AXBA1
2020-06-17T02:00:00.000000Z,AXBA1
2020-06-17T04:00:00.000000Z,AXBA1
2020-06-17T06:00:00.000000Z,AXBA1
2020-06-17T08:00:00.000000Z,AXBA1
2020-06-17T10:00:00.000000Z,AXBA1
2020-06-17T12:00:00.000000Z,AXBA1
2020-06-17T14:00:00.000000Z,AXBA1
2020-06-17T16:00:00.000000Z,AXBA1
2020-06-17T18:00:00.000000Z,AXBA1
2020-06-17T20:00:00.000000Z,AXBA1
2020-06-17T22:00:00.000000Z,AXBA1
2020-06-18T00:00:00.000000Z,AXBA1
2020-06-18T02:00:00.000000Z,AXBA1
2020-06-18T04:00:00.000000Z,AXBA1
2020-06-18T06:00:00.000000Z,AXBA1
2020-06-18T08:00:00.000000Z,AXBA1
2020-06-18T10:00:00.000000Z,AXBA1
2020-06-18T12:00:00.000000Z,AXBA1
2020-06-18T14:00:00.000000Z,AXBA1
2020-06-18T16:00:00.000000Z,AXBA1
2020-06-18T18:00:00.000000Z,AXBA1
2020-06-18T20:00:00.000000Z,AXBA1
2020-06-18T22:00:00.000000Z,AXBA1
2020-06-19T00:00:00.000000Z,AXBA1
2020-06-19T02:00:00.000000Z,AXBA1
2020-06-19T04:00:00.000000Z,AXBA1
2020-06-19T06:00:00.000000Z,AXBA1
2020-06-19T08:00:00.000000Z,AXBA1
2020-06-19T10:00:00.000000Z,AXBA1
2020-06-19T12:00:00.000000Z,AXBA1
2020-06-19T14:00:00.000000Z,AXBA1
2020-06-19T16:00:00.000000Z,AXBA1
2020-06-19T18:00:00.000000Z,AXBA1
2020-06-19T20:00:00.000000Z,AXBA1
2020-06-19T22:00:00.000000Z,AXBA1
2020-06-20T00:00:00.000000Z,AXBA1
2020-06-20T02:00:00.000000Z,AXBA1
2020-06-20T04:00:00.000000Z,AXBA1
2020-06-20T06:00:00.000000Z,AXBA1
2020-06-20T08:00:00.000000Z,AXBA1
2020-06-20T10:00:00.000000Z,AXBA1
2020-06-20T12:00:00.000000Z,AXBA1
2020-06-20T14:00:00.000000Z,AXBA1
2020-06-20T16:00:00.000000Z,AXBA1
2020-06-20T18:00:00.000000Z,AXBA1
2020-06-20T20:00:00.000000Z,AXBA1
2020-06-20T22:00:00.000000Z,AXBA1
2020-06-21T00:00:00.000000Z,AXBA1
2020-06-21T02:00:00.000000Z,AXBA1
2020-06-21T04:00:00.000000Z,AXBA1
2020-06-21T06:00:00.000000Z,AXBA1
2020-06-21T08:00:00.000000Z,AXBA1
2020-06-21T10:00:00.000000Z,AXBA1
2020-06-21T12:00:00.000000Z,AXBA1
2020-06-21T14:00:00.000000Z,AXBA1
2020-06-21T16:00:00.000000Z,AXBA1
2020-06-21T18:00:00.000000Z,AXBA1
2020-06-21T20:00:00.000000Z,AXBA1
2020-06-21T22:00:00.000000Z,AXBA1
2020-06-22T00:00:00.000000Z,AXBA1
2020-06-22T02:00:00.000000Z,AXBA1
2020-06-22T04:00:00.000000Z,AXBA1
2020-06-22T06:00:00.000000Z,AXBA1
2020-06-22T08:00:00.000000Z,AXBA1
2020-06-22T10:00:00.000000Z,AXBA1
2020-06-22T12:00:00.000000Z,AXBA1
2020-06-22T14:00:00.000000Z,AXBA1
2020-06-22T16:00:00.000000Z,AXBA1
2020-06-22T18:00:00.000000Z,AXBA1
2020-06-22T20:00:00.000000Z,AXBA1
2020-06-22T22:00:00.000000Z,AXBA1
2020-06-23T00:00:00.000000Z,AXBA1
2020-06-23T02:00:00.000000Z,AXBA1
2020-06-23T04:00:00.000000Z,AXBA1
2020-06-23T06:00:00.000000Z,AXBA1
2020-06-23T08:00:00.000000Z,AXBA1
2020-06-23T10:00:00.000000Z,AXBA1
2020-06-23T12:00:00.000000Z,AXBA1
2020-06-23T14:00:00.000000Z,AXBA1
2020-06-23T16:00:00.000000Z,AXBA1
2020-06-23T18:00:00.000000Z,AXBA1
2020-06-23T20:00:00.000000Z,AXBA1
2020-06-23T22:00:00.000000Z,AXBA1
2020-06-24T00:00:00.000000Z,AXBA1
2020-06-24T02:00:00.000000Z,AXBA1
2020-06-24T04:00:00.000000Z,AXBA1
2020-06-24T06:00:00.000000Z,AXBA1
2020-06-24T08:00:00.000000Z,AXBA1
2020-06-24T10:00:00.000000Z,AXBA1
2020-06-24T12:00:00.000000Z,AXBA1
2020-06-24T14:00:00.000000Z,AXBA1
2020-06-24T16:00:00.000000Z,AXBA1
2020-06-24T18:00:00.000000Z,AXBA1
2020-06-24T20:00:00.000000Z,AXBA1
2020-06-24T22:00:00.000000Z,AXBA1
2020-06-25T00:00:00.000000Z,AXBA1
2020-06-25T02:00:00.000000Z,AXBA1
2020-06-25T04:00:00.000000Z,AXBA1
2020-06-25T06:00:00.000000Z,AXBA1
2020-06-25T08:00:00.000000Z,AXBA1
2020-06-25T10:00:00.000000Z,AXBA1
2020-06-25T12:00:00.000000Z,AXBA1
2020-06-25T14:00:00.000000Z,AXBA1
2020-06-25T16:00:00.000000Z,AXBA1
2020-06-25T18:00:00.000000Z,AXBA1
2020-06-25T20:00:00.000000Z,AXBA1
2020-06-25T22:00:00.000000Z,AXBA1
2020-06-26T00:00:00.000000Z,AXBA1
2020-06-26T02:00:00.000000Z,AXBA1
2020-06-26T04:00:00.000000Z,AXBA1
2020-06-26T06:00:00.000000Z,AXBA1
2020-06-26T08:00:00.000000Z,AXBA1
2020-06-26T10:00:00.000000Z,AXBA1
2020-06-26T12:00:00.000000Z,AXBA1
2020-06-26T14:00:00.000000Z,AXBA1
2020-06-26T16:00:00.000000Z,AXBA1
2020-06-26T18:00:00.000000Z,AXBA1
2020-06-26T20:00:00.000000Z,AXBA1
2020-06-26T22:00:00.000000Z,AXBA1
2020-06-27T00:00:00.000000Z,AXBA1
2020-06-27T02:00:00.000000Z,AXBA1
2020-06-27T04:00:00.000000Z,AXBA1
2020-06-27T06:00:00.000000Z,AXBA1
2020-06-27T08:00:00.000000Z,AXBA1
2020-06-27T10:00:00.000000Z,AXBA1
2020-06-27T12:00:00.000000Z,AXBA1
2020-06-27T14:00:00.000000Z,AXBA1
2020-06-27T16:00:00.000000Z,AXBA1
2020-06-27T18:00:00.000000Z,AXBA1
2020-06-27T20:00:00.000000Z,AXBA1
2020-06-27T22:00:00.000000Z,AXBA1
2020-06-28T00:00:00.000000Z,AXBA1
2020-06-28T02:00:00.000000Z,AXBA1
2020-06-28T04:00:00.000000Z,AXBA1
2020-06-28T06:00:00.000000Z,AXBA1
2020-06-28T08:00:00.000000Z,AXBA1
2020-06-28T10:00:00.000000Z,AXBA1
2020-06-28T12:00:00.000000Z,AXBA1
2020-06-28T14:00:00.000000Z,AXBA1
2020-06-28T16:00:00.000000Z,AXBA1
2020-06-28T18:00:00.000000Z,AXBA1
2020-06-28T20:00:00.000000Z,AXBA1
2020-06-28T22:00:00.000000Z,AXBA1
2020-06-29T00:00:00.000000Z,AXBA1
2020-06-29T02:00:00.000000Z,AXBA1
2020-06-29T04:00:00.000000Z,AXBA1
2020-06-29T06:00:00.000000Z,AXBA1
2020-06-29T08:00:00.000000Z,AXBA1
2020-06-29T10:00:00.000000Z,AXBA1
2020-06-29T12:00:00.000000Z,AXBA1
2020-06-29T14:00:00.000000Z,AXBA1
2020-06-29T16:00:00.000000Z,AXBA1
2020-06-29T18:00:00.000000Z,AXBA1
2020-06-29T20:00:00.000000Z,AXBA1
2020-06-29T22:00:00.000000Z,AXBA1
2020-06-30T00:00:00.000000Z,AXBA1
2020-06-30T02:00:00.000000Z,AXBA1
2020-06-30T04:00:00.000000Z,AXBA1
2020-06-30T06:00:00.000000Z,AXBA1
2020-06-30T08:00:00.000000Z,AXBA1
2020-06-30T10:00:00.000000Z,AXBA1
2020-06-30T12:00:00.000000Z,AXBA1
2020-06-30T14:00:00.000000Z,AXBA1
2020-06-30T16:00:00.000000Z,AXBA1
2020-06-30T18:00:00.000000Z,AXBA1
2020-06-30T20:00:00.000000Z,AXBA1
2020-06-30T22:00:00.000000Z,AXBA1
2019-10-14T08:00:00.000000Z,AXBA1
2019-10-14T10:00:00.000000Z,AXBA1
2019-10-14T12:00:00.000000Z,AXBA1
2019-10-14T14:00:00.000000Z,AXBA1
2019-10-14T16:00:00.000000Z,AXBA1
2019-10-14T18:00:00.000000Z,AXBA1
2019-10-14T20:00:00.000000Z,AXBA1
2019-10-14T22:00:00.000000Z,AXBA1
2019-10-15T00:00:00.000000Z,AXBA1
2019-10-15T02:00:00.000000Z,AXBA1
2019-10-15T04:00:00.000000Z,AXBA1
2019-10-15T06:00:00.000000Z,AXBA1
2019-10-15T08:00:00.000000Z,AXBA1
2019-10-15T10:00:00.000000Z,AXBA1
2019-10-15T12:00:00.000000Z,AXBA1
2019-10-15T14:00:00.000000Z,AXBA1
2019-10-15T16:00:00.000000Z,AXBA1
2019-10-15T18:00:00.000000Z,AXBA1
2019-10-15T20:00:00.000000Z,AXBA1
2019-10-15T22:00:00.000000Z,AXBA1
2019-10-16T00:00:00.000000Z,AXBA1
2019-10-16T02:00:00.000000Z,AXBA1
2019-10-16T04:00:00.000000Z,AXBA1
2019-10-16T06:00:00.000000Z,AXBA1
2019-10-16T08:00:00.000000Z,AXBA1
2019-10-16T10:00:00.000000Z,AXBA1
2019-10-16T12:00:00.000000Z,AXBA1
2019-10-16T14:00:00.000000Z,AXBA1
2019-10-16T16:00:00.000000Z,AXBA1
2019-10-16T18:00:00.000000Z,AXBA1
2019-10-16T20:00:00.000000Z,AXBA1
2019-10-16T22:00:00.000000Z,AXBA1
2019-10-17T00:00:00.000000Z,AXBA1
2019-10-17T02:00:00.000000Z,AXBA1
2019-10-17T04:00:00.000000Z,AXBA1
2019-10-17T06:00:00.000000Z,AXBA1
2019-10-17T08:00:00.000000Z,AXBA1
2019-10-17T10:00:00.000000Z,AXBA1
2019-10-17T12:00:00.000000Z,AXBA1
2019-10-17T14:00:00.000000Z,AXBA1
2019-10-17T16:00:00.000000Z,AXBA1
2019-10-17T18:00:00.000000Z,AXBA1
2019-10-17T20:00:00.000000Z,AXBA1
2019-10-17T22:00:00.000000Z,AXBA1
2019-10-18T00:00:00.000000Z,AXBA1
2019-10-18T02:00:00.000000Z,AXBA1
2019-10-18T04:00:00.000000Z,AXBA1
2019-10-18T06:00:00.000000Z,AXBA1
2019-10-18T08:00:00.000000Z,AXBA1
2019-10-18T10:00:00.000000Z,AXBA1
2019-10-18T12:00:00.000000Z,AXBA1
2019-10-18T14:00:00.000000Z,AXBA1
2019-10-18T16:00:00.000000Z,AXBA1
2019-10-18T18:00:00.000000Z,AXBA1
2019-10-18T20:00:00.000000Z,AXBA1
2019-10-18T22:00:00.000000Z,AXBA1
2019-10-19T00:00:00.000000Z,AXBA1
2019-10-19T02:00:00.000000Z,AXBA1
2019-10-19T04:00:00.000000Z,AXBA1
2019-10-19T06:00:00.000000Z,AXBA1
2019-10-19T08:00:00.000000Z,AXBA1
2019-10-19T10:00:00.000000Z,AXBA1
2019-10-19T12:00:00.000000Z,AXBA1
2019-10-19T14:00:00.000000Z,AXBA1
2019-10-19T16:00:00.000000Z,AXBA1
2019-10-19T18:00:00.000000Z,AXBA1
2019-10-19T20:00:00.000000Z,AXBA1
2019-10-19T22:00:00.000000Z,AXBA1
2019-10-20T00:00:00.000000Z,AXBA1
2019-10-20T02:00:00.000000Z,AXBA1
2019-10-20T04:00:00.000000Z,AXBA1
2019-10-20T06:00:00.000000Z,AXBA1
2019-10-20T08:00:00.000000Z,AXBA1
2019-10-20T10:00:00.000000Z,AXBA1
2019-10-20T12:00:00.000000Z,AXBA1
2019-10-20T14:00:00.000000Z,AXBA1
2019-10-20T16:00:00.000000Z,AXBA1
2019-10-20T18:00:00.000000Z,AXBA1
2019-10-20T20:00:00.000000Z,AXBA1
2019-10-20T22:00:00.000000Z,AXBA1
2019-10-21T00:00:00.000000Z,AXBA1
2019-10-21T02:00:00.000000Z,AXBA1
2019-10-21T04:00:00.000000Z,AXBA1
2019-10-21T06:00:00.000000Z,AXBA1
2019-10-21T08:00:00.000000Z,AXBA1
2019-10-21T10:00:00.000000Z,AXBA1
2019-10-21T12:00:00.000000Z,AXBA1
2019-10-21T14:00:00.000000Z,AXBA1
2019-10-21T16:00:00.000000Z,AXBA1
2019-10-21T18:00:00.000000Z,AXBA1
2019-10-21T20:00:00.000000Z,AXBA1
2019-10-21T22:00:00.000000Z,AXBA1
2019-10-22T00:00:00.000000Z,AXBA1
2019-10-22T02:00:00.000000Z,AXBA1
2019-10-22T04:00:00.000000Z,AXBA1
2019-10-22T06:00:00.000000Z,AXBA1
2019-10-22T08:00:00.000000Z,AXBA1
2019-10-22T10:00:00.000000Z,AXBA1
2019-10-22T12:00:00.000000Z,AXBA1
2019-10-22T14:00:00.000000Z,AXBA1
2019-10-22T16:00:00.000000Z,AXBA1
2019-10-22T18:00:00.000000Z,AXBA1
2019-10-22T20:00:00.000000Z,AXBA1
2019-10-22T22:00:00.000000Z,AXBA1
2019-10-23T00:00:00.000000Z,AXBA1
2019-10-23T02:00:00.000000Z,AXBA1
2019-10-23T04:00:00.000000Z,AXBA1
2019-10-23T06:00:00.000000Z,AXBA1
2019-10-23T08:00:00.000000Z,AXBA1
2019-10-23T10:00:00.000000Z,AXBA1
2019-10-23T12:00:00.000000Z,AXBA1
2019-10-23T14:00:00.000000Z,AXBA1
2019-10-23T16:00:00.000000Z,AXBA1
2019-10-23T18:00:00.000000Z,AXBA1
2019-10-23T20:00:00.000000Z,AXBA1
2019-10-23T22:00:00.000000Z,AXBA1
2019-10-24T00:00:00.000000Z,AXBA1
2019-10-24T02:00:00.000000Z,AXBA1
2019-10-24T04:00:00.000000Z,AXBA1
2019-10-24T06:00:00.000000Z,AXBA1
2019-10-24T08:00:00.000000Z,AXBA1
2019-10-24T10:00:00.000000Z,AXBA1
2019-10-24T12:00:00.000000Z,AXBA1
2019-10-24T14:00:00.000000Z,AXBA1
2019-10-24T16:00:00.000000Z,AXBA1
2019-10-24T18:00:00.000000Z,AXBA1
2019-10-24T20:00:00.000000Z,AXBA1
2019-10-24T22:00:00.000000Z,AXBA1
2019-10-25T00:00:00.000000Z,AXBA1
2019-10-25T02:00:00.000000Z,AXBA1
2019-10-25T04:00:00.000000Z,AXBA1
2019-10-25T06:00:00.000000Z,AXBA1
2019-10-25T08:00:00.000000Z,AXBA1
2019-10-25T10:00:00.000000Z,AXBA1
2019-10-25T12:00:00.000000Z,AXBA1
2019-10-25T14:00:00.000000Z,AXBA1
2019-10-25T16:00:00.000000Z,AXBA1
2019-10-25T18:00:00.000000Z,AXBA1
2019-10-25T20:00:00.000000Z,AXBA1
2019-10-25T22:00:00.000000Z,AXBA1
2019-10-26T00:00:00.000000Z,AXBA1
2019-10-26T02:00:00.000000Z,AXBA1
2019-10-26T04:00:00.000000Z,AXBA1
2019-10-26T06:00:00.000000Z,AXBA1
2019-10-26T08:00:00.000000Z,AXBA1
2019-10-26T10:00:00.000000Z,AXBA1
2019-10-26T12:00:00.000000Z,AXBA1
2019-10-26T14:00:00.000000Z,AXBA1
2019-10-26T16:00:00.000000Z,AXBA1
2019-10-26T18:00:00.000000Z,AXBA1
2019-10-26T20:00:00.000000Z,AXBA1
2019-10-26T22:00:00.000000Z,AXBA1
2019-10-27T00:00:00.000000Z,AXBA1
2019-10-27T02:00:00.000000Z,AXBA1
2019-10-27T04:00:00.000000Z,AXBA1
2019-10-27T06:00:00.000000Z,AXBA1
2019-10-27T08:00:00.000000Z,AXBA1
2019-10-27T10:00:00.000000Z,AXBA1
2019-10-27T12:00:00.000000Z,AXBA1
2019-10-27T14:00:00.000000Z,AXBA1
2019-10-27T16:00:00.000000Z,AXBA1
2019-10-27T18:00:00.000000Z,AXBA1
2019-10-27T20:00:00.000000Z,AXBA1
2019-10-27T22:00:00.000000Z,AXBA1
2019-10-28T00:00:00.000000Z,AXBA1
2019-10-28T02:00:00.000000Z,AXBA1
2019-10-28T04:00:00.000000Z,AXBA1
2019-10-28T06:00:00.000000Z,AXBA1
2019-10-28T08:00:00.000000Z,AXBA1
2019-10-28T10:00:00.000000Z,AXBA1
2019-10-28T12:00:00.000000Z,AXBA1
2019-10-28T14:00:00.000000Z,AXBA1
2019-10-28T16:00:00.000000Z,AXBA1
2019-10-28T18:00:00.000000Z,AXBA1
2019-10-28T20:00:00.000000Z,AXBA1
2019-10-28T22:00:00.000000Z,AXBA1
2019-10-29T00:00:00.000000Z,AXBA1
2019-10-29T02:00:00.000000Z,AXBA1
2019-10-29T04:00:00.000000Z,AXBA1
2019-10-29T06:00:00.000000Z,AXBA1
2019-10-29T08:00:00.000000Z,AXBA1
2019-10-29T10:00:00.000000Z,AXBA1
2019-10-29T12:00:00.000000Z,AXBA1
2019-10-29T14:00:00.000000Z,AXBA1
2019-10-29T16:00:00.000000Z,AXBA1
2019-10-29T18:00:00.000000Z,AXBA1
2019-10-29T20:00:00.000000Z,AXBA1
2019-10-29T22:00:00.000000Z,AXBA1
2019-10-30T00:00:00.000000Z,AXBA1
2019-10-30T02:00:00.000000Z,AXBA1
2019-10-30T04:00:00.000000Z,AXBA1
2019-10-30T06:00:00.000000Z,AXBA1
2019-10-30T08:00:00.000000Z,AXBA1
2019-10-30T10:00:00.000000Z,AXBA1
2019-10-30T12:00:00.000000Z,AXBA1
2019-10-30T14:00:00.000000Z,AXBA1
2019-10-30T16:00:00.000000Z,AXBA1
2019-10-30T18:00:00.000000Z,AXBA1
2019-10-30T20:00:00.000000Z,AXBA1
2019-10-30T22:00:00.000000Z,AXBA1
2019-10-31T00:00:00.000000Z,AXBA1
2019-10-31T02:00:00.000000Z,AXBA1
2019-10-31T04:00:00.000000Z,AXBA1
2019-10-31T06:00:00.000000Z,AXBA1
2019-10-31T08:00:00.000000Z,AXBA1
2019-10-31T10:00:00.000000Z,AXBA1
2019-10-31T12:00:00.000000Z,AXBA1
2019-10-31T14:00:00.000000Z,AXBA1
2019-10-31T16:00:00.000000Z,AXBA1
2019-10-31T18:00:00.000000Z,AXBA1
2019-10-31T20:00:00.000000Z,AXBA1
2019-10-31T22:00:00.000000Z,AXBA1
